station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
PHX,2025-11-09 05:51,-112.0116,33.4343,337.00,70.00,44.00,39.13,90.00,5.00,0.00,29.99,1014.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,70.00,KPHX 090551Z 09005KT 10SM CLR 21/07 A2999 RMK AO2 SLP140 T02110067 10289 20211 53014,M
PHX,2025-11-09 06:51,-112.0116,33.4343,337.00,69.00,44.00,40.49,0.00,0.00,0.00,30.00,1014.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.00,KPHX 090651Z 00000KT 10SM CLR 21/07 A3000 RMK AO2 SLP144 T02060067 403000161,M
PHX,2025-11-09 07:51,-112.0116,33.4343,337.00,67.00,44.00,43.37,0.00,0.00,0.00,30.00,1014.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,67.00,KPHX 090751Z 00000KT 10SM CLR 19/07 A3000 RMK AO2 SLP146 T01940067,M
PHX,2025-11-09 08:51,-112.0116,33.4343,337.00,66.00,45.00,46.64,0.00,0.00,0.00,30.01,1014.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.00,KPHX 090851Z 00000KT 10SM CLR 19/07 A3001 RMK AO2 SLP148 T01890072 51007,M
PHX,2025-11-09 09:51,-112.0116,33.4343,337.00,65.00,45.00,48.29,0.00,0.00,0.00,30.01,1014.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,65.00,KPHX 090951Z 00000KT 10SM CLR 18/07 A3001 RMK AO2 SLP149 T01830072,M
PHX,2025-11-09 10:51,-112.0116,33.4343,337.00,63.00,44.00,49.85,90.00,4.00,0.00,30.02,1015.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,63.00,KPHX 091051Z 09004KT 10SM CLR 17/07 A3002 RMK AO2 SLP152 T01720067,M
PHX,2025-11-09 11:51,-112.0116,33.4343,337.00,63.00,43.00,47.98,0.00,0.00,0.00,30.04,1015.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,63.00,KPHX 091151Z 00000KT 10SM CLR 17/06 A3004 RMK AO2 SLP159 T01720061 10211 20167 53011,M
PHX,2025-11-09 12:51,-112.0116,33.4343,337.00,63.00,41.00,44.42,120.00,4.00,0.00,30.06,1016.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,63.00,KPHX 091251Z 12004KT 10SM CLR 17/05 A3006 RMK AO2 SLP165 T01720050,M
PHX,2025-11-09 13:51,-112.0116,33.4343,337.00,62.00,40.00,44.26,120.00,5.00,0.00,30.08,1017.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.00,KPHX 091351Z 12005KT 10SM CLR 17/04 A3008 RMK AO2 SLP173 T01670044,M
PHX,2025-11-09 14:51,-112.0116,33.4343,337.00,63.00,41.00,44.42,140.00,5.00,0.00,30.10,1018.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,63.00,KPHX 091451Z 14005KT 10SM CLR 17/05 A3010 RMK AO2 SLP180 T01720050 53018,M
PHX,2025-11-09 15:51,-112.0116,33.4343,337.00,66.00,40.00,38.48,90.00,5.00,0.00,30.11,1018.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.00,KPHX 091551Z 09005KT 10SM CLR 19/04 A3011 RMK AO2 SLP185 T01890044,M
PHX,2025-11-09 16:51,-112.0116,33.4343,337.00,74.00,38.00,27.10,160.00,3.00,0.00,30.12,1018.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.00,KPHX 091651Z 16003KT 10SM CLR 23/03 A3012 RMK AO2 SLP185 T02330033,M
PHX,2025-11-09 17:51,-112.0116,33.4343,337.00,81.00,36.00,19.88,M,3.00,0.00,30.12,1018.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.20,KPHX 091751Z VRB03KT 10SM CLR 27/02 A3012 RMK AO2 SLP183 T02720022 10278 20161 50006,M
PHX,2025-11-09 18:51,-112.0116,33.4343,337.00,85.00,31.00,14.30,80.00,13.00,0.00,30.10,1017.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.87,KPHX 091851Z 08013KT 10SM CLR 29/M01 A3010 RMK AO2 SLP179 T02941006,M
PHX,2025-11-09 19:51,-112.0116,33.4343,337.00,87.00,31.00,13.42,60.00,11.00,0.00,30.08,1017.10,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.43,KPHX 091951Z 06011G19KT 10SM CLR 31/M01 A3008 RMK AO2 SLP171 T03061006,M
PHX,2025-11-09 20:51,-112.0116,33.4343,337.00,89.00,32.00,13.12,70.00,5.00,0.00,30.06,1016.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.07,KPHX 092051Z 07005KT 10SM CLR 32/00 A3006 RMK AO2 SLP165 T03170000 58018,M
PHX,2025-11-09 21:51,-112.0116,33.4343,337.00,90.00,33.00,13.23,50.00,7.00,0.00,30.06,1016.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.92,KPHX 092151Z 05007KT 10SM CLR 32/01 A3006 RMK AO2 SLP162 T03220006,M
PHX,2025-11-09 22:51,-112.0116,33.4343,337.00,90.00,34.00,13.78,130.00,4.00,0.00,30.05,1016.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.93,KPHX 092251Z 13004KT 10SM CLR 32/01 A3005 RMK AO2 SLP160 T03220011,M
PHX,2025-11-09 23:51,-112.0116,33.4343,337.00,88.00,34.00,14.67,80.00,3.00,0.00,30.05,1016.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.26,KPHX 092351Z 08003KT 10SM CLR 31/01 A3005 RMK AO2 SLP161 T03110011 10322 20272 55004,M
PHX,2025-11-10 00:51,-112.0116,33.4343,337.00,87.00,35.00,15.76,60.00,5.00,0.00,30.05,1016.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.47,KPHX 100051Z 06005KT 10SM CLR 31/02 A3005 RMK AO2 SLP163 T03060017,M
PHX,2025-11-10 01:51,-112.0116,33.4343,337.00,81.00,37.00,20.68,90.00,4.00,0.00,30.07,1016.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.24,KPHX 100151Z 09004KT 10SM CLR 27/03 A3007 RMK AO2 SLP169 T02720028,M
PHX,2025-11-10 02:51,-112.0116,33.4343,337.00,77.00,39.00,25.50,120.00,4.00,0.00,30.08,1017.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KPHX 100251Z 12004KT 10SM CLR 25/04 A3008 RMK AO2 SLP175 T02500039 53011,M
PHX,2025-11-10 03:51,-112.0116,33.4343,337.00,75.00,36.00,24.22,90.00,6.00,0.00,30.10,1018.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.00,KPHX 100351Z 09006KT 10SM CLR 24/02 A3010 RMK AO2 SLP180 T02390022,M
PHX,2025-11-10 04:51,-112.0116,33.4343,337.00,78.00,32.00,18.69,80.00,10.00,0.00,30.11,1018.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.00,KPHX 100451Z 08010KT 10SM CLR 26/00 A3011 RMK AO2 SLP183 T02560000,M
PHX,2025-11-10 05:51,-112.0116,33.4343,337.00,77.00,31.00,18.55,80.00,10.00,0.00,30.12,1018.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KPHX 100551Z 08010KT 10SM CLR 25/M01 A3012 RMK AO2 SLP185 T02501006 10311 20239 51013,M
PHX,2025-11-10 06:51,-112.0116,33.4343,337.00,76.00,30.00,18.41,100.00,8.00,0.00,30.13,1018.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KPHX 100651Z 10008KT 10SM CLR 24/M01 A3013 RMK AO2 SLP187 T02441011 403220161,M
PHX,2025-11-10 07:51,-112.0116,33.4343,337.00,74.00,30.00,19.68,100.00,7.00,0.00,30.14,1018.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.00,KPHX 100751Z 10007KT 10SM CLR 23/M01 A3014 RMK AO2 SLP189 T02331011,M
PHX,2025-11-10 08:51,-112.0116,33.4343,337.00,71.00,32.00,23.61,0.00,0.00,0.00,30.15,1019.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.00,KPHX 100851Z 00000KT 10SM CLR 22/00 A3015 RMK AO2 SLP194 T02170000 53008,M
PHX,2025-11-10 09:51,-112.0116,33.4343,337.00,70.00,33.00,25.43,0.00,0.00,0.00,30.16,1019.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,70.00,KPHX 100951Z 00000KT 10SM CLR 21/01 A3016 RMK AO2 SLP197 T02110006,M
PHX,2025-11-10 10:51,-112.0116,33.4343,337.00,69.00,33.00,26.32,0.00,0.00,0.00,30.16,1019.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.00,KPHX 101051Z 00000KT 10SM CLR 21/01 A3016 RMK AO2 SLP198 T02060006,M
PHX,2025-11-10 11:51,-112.0116,33.4343,337.00,70.00,30.00,22.53,80.00,7.00,0.00,30.16,1019.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,70.00,KPHX 101151Z 08007KT 10SM CLR 21/M01 A3016 RMK AO2 SLP199 T02111011 10250 20189 51004,M
PHX,2025-11-10 12:51,-112.0116,33.4343,337.00,68.00,31.00,25.12,130.00,3.00,0.00,30.18,1020.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KPHX 101251Z 13003KT 10SM CLR 20/M01 A3018 RMK AO2 SLP204 T02001006,M
PHX,2025-11-10 13:51,-112.0116,33.4343,337.00,68.00,31.00,25.12,80.00,5.00,0.00,30.19,1021.00,10.00,M,FEW,M,M,M,23000.00,M,M,M,M,M,M,M,M,M,M,68.00,KPHX 101351Z 08005KT 10SM FEW230 20/M01 A3019 RMK AO2 SLP210 T02001006,M
PHX,2025-11-10 14:51,-112.0116,33.4343,337.00,70.00,30.00,22.53,90.00,8.00,0.00,30.21,1021.50,10.00,M,FEW,M,M,M,23000.00,M,M,M,M,M,M,M,M,M,M,70.00,KPHX 101451Z 09008KT 10SM FEW230 21/M01 A3021 RMK AO2 SLP215 T02111011 53014,M
PHX,2025-11-10 15:51,-112.0116,33.4343,337.00,76.00,27.00,16.28,70.00,15.00,0.00,30.21,1021.60,10.00,M,FEW,M,M,M,23000.00,M,M,M,M,M,M,M,M,M,M,76.00,KPHX 101551Z COR 07015KT 10SM FEW230 24/M03 A3021 RMK AO2 SLP216 T02441028,M
PHX,2025-11-10 16:51,-112.0116,33.4343,337.00,78.00,29.00,16.54,90.00,12.00,0.00,30.21,1021.60,10.00,M,FEW,M,M,M,23000.00,M,M,M,M,M,M,M,M,M,M,78.00,KPHX 101651Z 09012KT 10SM FEW230 26/M02 A3021 RMK AO2 SLP216 T02561017,M
PHX,2025-11-10 17:51,-112.0116,33.4343,337.00,82.00,29.00,14.52,80.00,14.00,0.00,30.20,1021.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.67,KPHX 101751Z 08014KT 10SM CLR 28/M02 A3020 RMK AO2 SLP211 T02781017 10278 20189 58002,M
PHX,2025-11-10 18:51,-112.0116,33.4343,337.00,83.00,28.00,13.49,100.00,8.00,0.00,30.18,1020.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.37,KPHX 101851Z 10008KT 10SM CLR 28/M02 A3018 RMK AO2 SLP203 T02831022,M
PHX,2025-11-10 19:51,-112.0116,33.4343,337.00,83.00,28.00,13.49,90.00,8.00,0.00,30.14,1019.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.37,KPHX 101951Z COR 09008KT 10SM CLR 28/M02 A3014 RMK AO2 SLP190 T02831022,M
PHX,2025-11-10 20:51,-112.0116,33.4343,337.00,85.00,29.00,13.18,80.00,10.00,0.00,30.10,1017.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.86,KPHX 102051Z 08010KT 10SM CLR 29/M02 A3010 RMK AO2 SLP179 T02941017 58032,M
PHX,2025-11-10 21:51,-112.0116,33.4343,337.00,87.00,29.00,12.37,110.00,4.00,0.00,30.08,1017.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.31,KPHX 102151Z 11004KT 10SM CLR 31/M02 A3008 RMK AO2 SLP171 T03061017,M
PHX,2025-11-10 22:51,-112.0116,33.4343,337.00,86.00,30.00,13.30,M,3.00,0.00,30.08,1016.90,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,82.64,KPHX 102251Z VRB03KT 10SM FEW250 30/M01 A3008 RMK AO2 SLP169 T03001011,M
PHX,2025-11-10 23:51,-112.0116,33.4343,337.00,86.00,29.00,12.77,40.00,3.00,0.00,30.07,1016.80,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,82.59,KPHX 102351Z 04003KT 10SM FEW250 30/M02 A3007 RMK AO2 SLP168 T03001017 10311 20272 56011,M
PHX,2025-11-11 00:51,-112.0116,33.4343,337.00,83.00,33.00,16.53,0.00,0.00,0.00,30.07,1016.70,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,80.43,KPHX 110051Z 00000KT 10SM FEW250 28/01 A3007 RMK AO2 SLP167 T02830006,M
PHX,2025-11-11 01:51,-112.0116,33.4343,337.00,82.00,34.00,17.77,10.00,5.00,0.00,30.08,1017.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.77,KPHX 110151Z 01005KT 10SM CLR 28/01 A3008 RMK AO2 SLP172 T02780011,M
PHX,2025-11-11 02:51,-112.0116,33.4343,337.00,76.00,36.00,23.43,0.00,0.00,0.00,30.09,1017.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KPHX 110251Z 00000KT 10SM CLR 24/02 A3009 RMK AO2 SLP175 T02440022 53005,M
PHX,2025-11-11 03:51,-112.0116,33.4343,337.00,75.00,36.00,24.22,0.00,0.00,0.00,30.10,1017.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.00,KPHX 110351Z 00000KT 10SM CLR 24/02 A3010 RMK AO2 SLP177 T02390022,M
PHX,2025-11-11 04:51,-112.0116,33.4343,337.00,73.00,33.00,22.98,110.00,4.00,0.00,30.10,1017.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.00,KPHX 110451Z 11004KT 10SM CLR 23/01 A3010 RMK AO2 SLP178 T02280006,M
PHX,2025-11-11 05:51,-112.0116,33.4343,337.00,71.00,34.00,25.59,110.00,4.00,0.00,30.09,1017.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.00,KPHX 110551Z 11004KT 10SM CLR 22/01 A3009 RMK AO2 SLP175 T02170011 10300 20211 50003,M
PHX,2025-11-11 06:51,-112.0116,33.4343,337.00,69.00,35.00,28.51,0.00,0.00,0.00,30.09,1017.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.00,KPHX 110651Z 00000KT 10SM CLR 21/02 A3009 RMK AO2 SLP173 T02060017 403110189,M
PHX,2025-11-11 07:51,-112.0116,33.4343,337.00,68.00,34.00,28.35,0.00,0.00,0.00,30.08,1017.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KPHX 110751Z 00000KT 10SM CLR 20/01 A3008 RMK AO2 SLP170 T02000011,M
PHX,2025-11-11 08:51,-112.0116,33.4343,337.00,68.00,34.00,28.35,300.00,4.00,0.00,30.09,1017.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KPHX 110851Z 30004KT 10SM CLR 20/01 A3009 RMK AO2 SLP174 T02000011 55001,M
PHX,2025-11-11 09:51,-112.0116,33.4343,337.00,64.00,36.00,35.26,0.00,0.00,0.00,30.08,1017.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.00,KPHX 110951Z 00000KT 10SM CLR 18/02 A3008 RMK AO2 SLP172 T01780022,M
